pickup_date,day of week,avg fares,total fares,tip percentage,duration,frequency_of_rides,avg trip distance,tip amount avg,avg passengers,sum of passengers,avg fare per mile,Bronx_Pickups,Brooklyn_Pickups,EWR_Pickups,Manhattan_Pickups,Queens_Pickups,Staten Island_Pickups,Unknown_Pickups,Bronx_Dropoffs,Brooklyn_Dropoffs,EWR_Dropoffs,Manhattan_Dropoffs,Queens_Dropoffs,Staten Island_Dropoffs,Unknown_Dropoffs
2014-03-28,Friday,12.438195641067322,6427213.71,12.122189881251048,13.26774136947844,516732,2.9042905219727055,1.507781693411672,1.695331429058003,876032,5.949479570317348,284.0,10943.0,4.0,476024.0,21520.0,5.0,7693.0,2567.0,26842.0,679.0,453071.0,24758.0,108.0,7696.0
2014-03-29,Saturday,11.616149100998852,6602073.19,11.164435152225266,12.147349211962753,568353,2.7107108962211863,1.2968774335668152,1.7683077242488383,1005023,5.766810403025558,459.0,20233.0,7.0,522966.0,17281.0,5.0,7239.0,3520.0,35598.0,582.0,495834.0,24525.0,98.0,7268.0
2014-03-30,Sunday,12.592792068373075,5753709.66,11.529967433219422,12.198959594080463,456905,3.1824611680765145,1.4519448244164541,1.7421761635350894,796009,5.3751707435136185,395.0,17135.0,2.0,409727.0,23309.0,2.0,6156.0,3089.0,32379.0,977.0,384861.0,28462.0,87.0,6145.0
2014-03-31,Monday,12.516228823371184,5351125.89,12.318524429258009,12.704018696325058,427535,37.02812204848726,1.5418147052288116,1.65077479036804,705764,5.809976086746628,224.0,8201.0,4.0,387411.0,25823.0,1.0,5690.0,2078.0,21567.0,641.0,374324.0,22204.0,76.0,5730.0
2014-04-01,Tuesday,12.16311480747421,5566169.74,12.431380506193474,12.828628701249416,457627,2.8352231183911787,1.5120430831222809,1.655013799448022,757379,5.925073337391104,272.0,8699.0,5.0,422695.0,19415.0,9.0,6350.0,2271.0,22706.0,473.0,405972.0,18771.0,93.0,6413.0
2014-04-02,Wednesday,12.370418789995156,5923055.48,12.615439827013066,13.439430488490864,478808,2.8066871480844098,1.5605827388013567,1.6579672854254732,793848,6.1243235066159984,211.0,8392.0,1.0,445113.0,17973.0,6.0,6930.0,2170.0,23167.0,560.0,424990.0,20017.0,88.0,6919.0
2014-04-03,Thursday,12.698211074818493,6282363.74,12.484026275116632,13.90676046601879,494744,2.8981862741134807,1.5852480070501107,1.6638564590980385,823183,6.104938601183287,213.0,9462.0,2.0,457562.0,19698.0,4.0,7616.0,2296.0,24728.0,667.0,434504.0,23789.0,95.0,7642.0
2014-04-04,Friday,12.317214824875865,6638141.22,12.125461530931396,13.678595444323216,538932,2.7952983122174966,1.4935191452725018,1.6918238293513839,911778,6.082912573671178,308.0,12414.0,6.0,497909.0,20540.0,2.0,7609.0,2581.0,28119.0,590.0,473646.0,25316.0,119.0,7623.0
2014-04-05,Saturday,12.067348744871563,6479647.38,11.040920254521627,12.71693378923576,536957,2.810714191266712,1.332346351756286,1.757001026152932,943434,5.752663939900954,426.0,19995.0,36.0,489748.0,18889.0,6.0,7740.0,3296.0,34999.0,534.0,465020.0,24443.0,92.0,7770.0
2014-04-06,Sunday,12.727612649097528,5971235.84,11.364522155601211,12.268069078657561,469156,3.2377959569951145,1.4464323593857908,1.738903477734485,815817,5.310220667423384,469.0,19749.0,6.0,415776.0,25485.0,5.0,7469.0,3531.0,34678.0,752.0,391735.0,29781.0,97.0,7572.0
2014-04-07,Monday,12.169225961401253,5543167.61,12.26293480236294,12.666382368071913,455507,2.9018412669838223,1.4923042455988602,1.6494345860766135,751329,5.840951442098701,353.0,8039.0,2.0,417253.0,23053.0,0.0,6691.0,2494.0,21342.0,624.0,402216.0,21186.0,79.0,6750.0
2014-04-08,Tuesday,12.303391288168084,5686615.15,12.541853126811297,13.094608310850232,462199,2.856901183256563,1.5430732649789378,1.6567019833448362,765726,5.974435893229231,229.0,6933.0,3.0,426976.0,21062.0,2.0,6871.0,2090.0,20802.0,534.0,409472.0,21467.0,86.0,6862.0
2014-04-09,Wednesday,12.48378874696092,5987050.31,12.588209401567566,13.470277524086747,479586,2.887557455805632,1.5714854687167683,1.6575525557459976,794939,5.993395258712569,207.0,7886.0,6.0,442980.0,20210.0,3.0,8133.0,2158.0,22588.0,703.0,422450.0,22454.0,85.0,8166.0
2014-04-10,Thursday,12.90994655928535,6370335.67,12.535183094990659,14.280218255094127,493444,2.960935911673868,1.6182854386718655,1.6665822261492693,822365,6.068178148064634,351.0,8725.0,7.0,454076.0,21541.0,3.0,8574.0,2544.0,24353.0,795.0,431482.0,24438.0,99.0,8645.0
2014-04-11,Friday,12.850939660773006,6428746.82,11.963745525134865,14.100437476886787,500255,2.954861680542923,1.5374537186035122,1.6911475147674686,846005,6.08397096928065,304.0,10838.0,7.0,459031.0,21791.0,3.0,8132.0,2749.0,26092.0,702.0,436388.0,25130.0,100.0,8155.0
2014-04-12,Saturday,12.09450803716487,6461708.62,10.77504017815028,12.589390374618482,534268,2.8613336939513503,1.3031881003541292,1.766686382115343,943884,5.58663140288776,490.0,17812.0,2.0,488377.0,18670.0,5.0,8725.0,3650.0,34340.0,533.0,462079.0,23942.0,115.0,8677.0
2014-04-13,Sunday,12.6498083801244,5895810.04,10.965931324340971,12.094552068068575,466079,3.211255902969239,1.3871692996251708,1.7431315292042766,812437,5.250477459318989,536.0,17118.0,7.0,415841.0,24572.0,5.0,7835.0,3726.0,33298.0,833.0,390652.0,28731.0,105.0,7821.0
2014-04-14,Monday,12.504664725985274,5184821.64,11.36457858943823,12.678476364124567,414631,3.031788554160205,1.4211024501303569,1.6853443182010028,698796,5.6670548879507185,292.0,7079.0,6.0,378005.0,22303.0,2.0,6786.0,2274.0,19277.0,703.0,363510.0,21278.0,72.0,6780.0
2014-04-15,Tuesday,11.85112762564264,5647654.87,11.884929682326712,12.583690553632009,476550,2.7443420417584723,1.408498184870423,1.6915685657328716,806117,5.940909509489967,199.0,9679.0,3.0,436288.0,20898.0,3.0,9315.0,1905.0,23018.0,511.0,420913.0,19966.0,72.0,9303.0
2014-04-16,Wednesday,12.349512995226243,6053484.28,11.9732712017549,13.115233417656098,490180,2.8581787098616833,1.4786406830144028,1.6818536047982373,824411,5.9146650737010775,251.0,8785.0,1.0,446964.0,23310.0,6.0,10690.0,2267.0,23553.0,636.0,430199.0,21730.0,96.0,10714.0
2014-04-17,Thursday,12.866701328815124,6470072.23,11.86985373113833,14.17725946961411,502854,2.928980479423451,1.527258627752787,1.6957824736404603,852731,6.0142492163544485,196.0,9710.0,4.0,456338.0,24258.0,6.0,12197.0,2153.0,24929.0,690.0,437339.0,24435.0,95.0,12206.0
2014-04-18,Friday,12.056951470079829,6138049.31,11.246420403879096,12.387056101630103,509088,2.867720079829027,1.3559754502168584,1.7473560563203219,889558,5.583947560729144,259.0,11471.0,5.0,464001.0,21648.0,2.0,11496.0,2393.0,27455.0,686.0,441311.0,24695.0,79.0,11513.0
2014-04-19,Saturday,11.82234865273968,5654676.65,10.100610262127011,11.869922580618185,478304,2.8377512837024153,1.1941293612430588,1.7858516759215897,854180,5.421193349867143,425.0,17597.0,3.0,433902.0,15659.0,4.0,10510.0,2992.0,32125.0,565.0,409430.0,21730.0,101.0,10532.0
2014-04-20,Sunday,12.618395678748575,5344912.66,10.481963048578608,11.800417550991822,423581,3.259352614966205,1.3226555723698656,1.776130185253824,752335,5.065234933705795,446.0,16699.0,7.0,371919.0,24254.0,11.0,10041.0,3089.0,32055.0,937.0,350094.0,26378.0,120.0,10076.0
2014-04-21,Monday,12.526030754756379,5218983.24,11.692709900329167,12.251987354724537,416651,3.1308212148776793,1.4646324381796754,1.6766526421393444,698579,5.382190441848908,224.0,6965.0,4.0,372749.0,27340.0,1.0,9158.0,2160.0,19711.0,759.0,363180.0,20780.0,76.0,9139.0
2014-04-22,Tuesday,12.369881155906006,5672629.58,12.15132594644052,12.77262875140287,458584,2.9390042609423794,1.5031045784414632,1.672310852537376,766895,5.678451498973939,192.0,6815.0,1.0,416492.0,25435.0,0.0,9407.0,2075.0,21683.0,538.0,403804.0,19999.0,83.0,9404.0
2014-04-23,Wednesday,12.545617318278167,6226490.24,12.301220759642595,13.522455410753,496308,2.877153964876649,1.5432640819813503,1.672916817782506,830282,5.928582433176435,196.0,8823.0,6.0,451534.0,24264.0,5.0,11218.0,2144.0,24700.0,598.0,434988.0,21293.0,93.0,11140.0
2014-04-24,Thursday,13.150022005853558,6573262.05,12.31848439695174,14.775095708791872,499867,2.9782789221933035,1.6198834089867904,1.6787425455171074,839148,6.014578851149668,248.0,9045.0,3.0,452496.0,25848.0,5.0,12051.0,2264.0,24928.0,694.0,434554.0,24074.0,125.0,12076.0
2014-04-25,Friday,12.834631427336886,6683313.45,11.909364209155864,14.112958727415302,520725,2.9465910605405923,1.5285230015843296,1.6967862115319987,883559,5.865797527030249,319.0,12107.0,4.0,471770.0,24138.0,2.0,12221.0,2604.0,27721.0,750.0,450157.0,26156.0,100.0,12259.0
2014-04-26,Saturday,12.31414727390505,6577404.74,10.966424577971159,13.205614664734567,534134,2.8629359486570785,1.350421673213089,1.7699322641883872,945381,5.656110934259824,461.0,20485.0,7.0,481585.0,19874.0,6.0,11492.0,3339.0,36064.0,660.0,457222.0,24254.0,119.0,11504.0
2014-04-27,Sunday,13.0582822410148,6102448.69,11.288181597148341,12.832154636469202,467324,3.295876993263774,1.4740426128339226,1.7422751666937712,814207,5.251898126806887,423.0,18410.0,9.0,409953.0,28007.0,3.0,10348.0,3118.0,34256.0,941.0,387631.0,29940.0,100.0,10370.0
2014-04-28,Monday,12.657397640205554,5458173.64,12.180612487806453,12.935388452405247,431224,3.0889478322171304,1.541748557594197,1.6582889635085245,715094,5.549050106900217,229.0,7528.0,2.0,386166.0,27745.0,5.0,9359.0,2076.0,21006.0,578.0,375646.0,21595.0,66.0,9316.0
2014-04-29,Tuesday,12.19943564509653,5833672.53,12.400096273487602,13.33210614146619,478192,2.7767024960685247,1.5127417648141332,1.6562029477699334,791983,5.950860415502334,195.0,8625.0,4.0,435811.0,21998.0,8.0,11336.0,1983.0,22804.0,524.0,420785.0,19711.0,95.0,11342.0
2014-04-30,Wednesday,12.745364649898304,6272720.43,12.384384872067383,14.962950643798626,492157,2.7730269405900967,1.5784350115918293,1.6659074238505192,819888,6.467923709047299,234.0,10639.0,3.0,446000.0,24433.0,4.0,10639.0,2180.0,24866.0,614.0,430529.0,22146.0,95.0,10618.0
2014-05-01,Thursday,13.209685649118557,6434424.67,12.433870797029629,14.827425430969884,487099,3.0369409093428645,1.642475246305166,1.6665380138329169,811769,5.95525635839279,274.0,9996.0,5.0,440325.0,26915.0,9.0,9373.0,2307.0,25519.0,856.0,423120.0,24766.0,91.0,9305.0
2014-05-02,Friday,13.248469155561468,6771252.84,11.837700776212634,14.684526518449532,511097,3.0919755154109687,1.5683141360641915,1.6887205364148097,863100,5.805090903431011,367.0,12839.0,56.0,458459.0,28773.0,4.0,10406.0,2785.0,28610.0,948.0,436489.0,30695.0,104.0,10404.0
2014-05-03,Saturday,12.362156798959012,6650222.25,10.824605749078536,13.07643842364532,537950,2.9174574031043776,1.3381547355702201,1.7618533320940608,947789,5.535918711124937,489.0,20778.0,37.0,483338.0,21607.0,6.0,11477.0,3416.0,36575.0,624.0,459154.0,25592.0,105.0,11454.0
2014-05-04,Sunday,12.884273826938104,6051060.55,11.21962165789268,12.32553247439034,469647,3.303697905022283,1.4455667767493456,1.7384205584194086,816444,5.125322151425413,454.0,18583.0,5.0,411918.0,28215.0,4.0,10287.0,3334.0,34323.0,1008.0,389722.0,29867.0,100.0,10282.0
2014-05-05,Monday,12.865652074763405,5867406.36,12.039267551259224,13.564025520481582,456052,3.0784559216931404,1.5489302754948997,1.6567408979677756,755560,5.66714204678144,217.0,8234.0,4.0,409697.0,27573.0,5.0,10188.0,2100.0,21743.0,842.0,397730.0,22552.0,71.0,10124.0
2014-05-06,Tuesday,12.654151120222581,6049063.86,12.370169290955376,13.665025626006736,478030,2.929148902788528,1.5653399159048593,1.6615400707068595,794266,5.834057541296182,212.0,8225.0,5.0,435031.0,23193.0,5.0,11202.0,2276.0,23214.0,670.0,417767.0,21964.0,100.0,11130.0
2014-05-07,Wednesday,13.03226346735859,6248149.3,12.480387112388623,14.442460079913175,479437,2.968644618583881,1.6264769302327522,1.6572375515448328,794541,5.988795201920825,221.0,8555.0,6.0,435541.0,23842.0,3.0,11134.0,2059.0,23784.0,819.0,418111.0,22506.0,93.0,11083.0
2014-05-08,Thursday,13.045855006197932,6556677.13,12.488844025174686,14.68590373407987,502587,2.9583912636021226,1.629276483474503,1.6661393947714525,837380,6.036318505463537,225.0,9359.0,3.0,457275.0,24479.0,2.0,10985.0,2112.0,25024.0,870.0,438458.0,23957.0,92.0,10867.0
2014-05-09,Friday,12.838069921837306,6652045.93,12.102725664733947,14.139100775193798,518150,2.9665609572517613,1.553756383286693,1.6870886808839138,874165,5.837110095603024,255.0,10887.0,5.0,471464.0,24487.0,2.0,10769.0,2310.0,26362.0,935.0,450453.0,26235.0,96.0,10627.0
2014-05-10,Saturday,12.214559632798759,6368048.45,11.005709135268907,12.635025418034113,521349,2.9308163437543757,1.3442989053398011,1.7623568856946115,918803,5.413748256765261,350.0,19070.0,3.0,469710.0,21449.0,5.0,10481.0,2946.0,35325.0,724.0,445204.0,25654.0,130.0,10327.0
2014-05-11,Sunday,13.150343167223737,5893694.5,11.074048035574291,13.097865282692739,448178,3.3465385404906085,1.4562753191812183,1.7449897139083133,782066,5.202939589510196,483.0,18616.0,4.0,391635.0,27528.0,6.0,9613.0,3219.0,33936.0,1081.0,370159.0,29249.0,79.0,9431.0
2014-05-12,Monday,12.965469913337834,5607358.29,12.197262322611454,13.538106496425302,432484,3.1225573200395855,1.5814323766890797,1.6518067720424339,714380,5.669679745288268,254.0,8164.0,3.0,386506.0,28013.0,0.0,9287.0,2275.0,21027.0,755.0,375993.0,22214.0,57.0,9108.0
2014-05-13,Tuesday,12.688592817825946,5938159.93,12.452083620455808,13.817364969201753,467992,2.9093390271628574,1.5799941879348365,1.6590155387271577,776406,5.880945009458579,244.0,8177.0,1.0,424128.0,24019.0,1.0,11113.0,2193.0,22299.0,675.0,409744.0,20906.0,75.0,10996.0
2014-05-14,Wednesday,13.405251816647054,6185545.13,12.59184911969109,15.055237664896072,461427,3.022173258175183,1.6879690828668457,1.661575937255514,766696,6.1563576130574615,231.0,8740.0,2.0,416293.0,25052.0,0.0,10848.0,2075.0,23534.0,790.0,400301.0,22768.0,82.0,10734.0
2014-05-15,Thursday,13.385335217507699,6549966.55,12.493607620026701,15.186037423272346,489339,3.03290902625787,1.6723112607006594,1.6664439172025938,815456,6.052929973822521,232.0,9783.0,2.0,443165.0,25718.0,8.0,10164.0,2217.0,25340.0,824.0,424620.0,25056.0,112.0,9944.0
2014-05-16,Friday,13.075567622573145,6668827.15,12.010173782956722,14.698802927455416,510022,3.0092675806141695,1.5703983945790574,1.6920034822027286,862959,5.9667662678669675,313.0,13832.0,8.0,458429.0,25845.0,3.0,11357.0,2609.0,29228.0,887.0,438048.0,26937.0,100.0,11120.0
2014-05-17,Saturday,13.16376560550248,6593269.46,11.01166324847885,14.132191175932304,500865,3.0827274814570793,1.4495495392970161,1.7734219799746438,888245,5.713598898676169,427.0,19608.0,4.0,443942.0,24791.0,1.0,11875.0,3179.0,35702.0,649.0,423680.0,24754.0,92.0,11727.0
2014-05-18,Sunday,13.366856653714462,6254004.69,11.22574533918362,13.20601173250348,467874,3.3754751065457795,1.5005292877997067,1.7524183861466975,819911,5.253818230029802,391.0,19784.0,6.0,406268.0,29221.0,5.0,11937.0,3425.0,34830.0,958.0,385542.0,30155.0,87.0,11727.0
2014-05-19,Monday,13.008997520495008,5823737.92,11.977713791076642,13.623515684916716,447670,3.142593874952532,1.558180490093149,1.67638662407577,750468,5.617959066374941,192.0,7857.0,6.0,399507.0,28574.0,5.0,11293.0,2021.0,21311.0,806.0,388064.0,23291.0,57.0,11065.0
2014-05-20,Tuesday,13.191583047464873,6160442.9,12.159572812532684,14.680102627134733,466998,3.0316161097049665,1.604040145782209,1.6794311752941127,784291,5.909316213854166,209.0,8220.0,5.0,422113.0,25019.0,2.0,11196.0,2157.0,22170.0,795.0,406965.0,22869.0,87.0,10961.0
2014-05-21,Wednesday,13.249609293716025,6341872.49,12.334727499385595,14.708698077493597,478646,3.043019768262975,1.6343032011131398,1.6785035287038856,803409,5.970613349541066,242.0,8539.0,10.0,434496.0,24407.0,5.0,10729.0,2456.0,23526.0,866.0,415625.0,24462.0,89.0,10516.0
2014-05-22,Thursday,13.37641051297583,6470263.4,12.207184795598893,15.144621399593833,483707,3.027080629389279,1.6328831503368775,1.682450326333917,813813,6.091026716207293,213.0,9477.0,5.0,438455.0,24386.0,2.0,10982.0,2179.0,24037.0,966.0,418300.0,26326.0,102.0,10732.0
2014-05-23,Friday,13.005927983492901,6372527.54,11.654885370648396,14.13831784602218,489971,3.0602350751370997,1.5158259978651798,1.7072622665423056,836509,5.875190210667741,269.0,12891.0,4.0,439562.0,26312.0,4.0,10762.0,2611.0,27721.0,1049.0,418286.0,28676.0,108.0,10474.0
2014-05-24,Saturday,12.453749721289102,5082736.42,10.080948679215593,12.050996621166348,408129,3.1115626186818384,1.2554561180411095,1.7797632611257714,726373,5.344667396980056,299.0,13853.0,2.0,363589.0,20915.0,4.0,9293.0,2756.0,27326.0,723.0,343471.0,23766.0,85.0,9095.0
2014-05-25,Sunday,12.659097462962466,4725261.31,9.764615324522657,11.957780605638456,373270,3.2337869370696812,1.2361121708146918,1.7898464918155759,668096,5.109971150381133,388.0,16158.0,3.0,328635.0,20261.0,5.0,7611.0,2911.0,28853.0,723.0,308981.0,23406.0,85.0,7459.0
2014-05-26,Monday,13.335747595602697,4420480.27,10.829830035639997,11.678083380596684,331476,3.6125093521099565,1.4442387985857197,1.7553246690559798,581848,4.877828588592477,282.0,12685.0,16.0,282728.0,28370.0,7.0,7233.0,2251.0,25068.0,893.0,270982.0,24474.0,74.0,6947.0
2014-05-27,Tuesday,12.910919376496002,5528778.45,11.8688608330833,13.799522174869132,428225,3.050496724852589,1.5323790530678967,1.6676840446027206,714144,5.8196071165414045,245.0,7076.0,2.0,383897.0,27413.0,8.0,9475.0,1997.0,19545.0,699.0,375942.0,20010.0,70.0,9186.0
2014-05-28,Wednesday,13.079036778856434,6116542.34,12.080129081555576,14.627352064890447,467660,2.9490494803917375,1.579964525509986,1.6702497540948553,781109,6.124102759416144,190.0,7904.0,2.0,421934.0,26452.0,4.0,11038.0,2043.0,22454.0,589.0,410133.0,20718.0,96.0,10769.0
2014-05-29,Thursday,13.071375496061432,6333957.21,12.216495538971284,14.629166348513209,484567,2.9552005605004052,1.5968640043585303,1.6716594402837999,810031,6.004037339952043,160.0,8728.0,4.0,438978.0,24549.0,1.0,11950.0,2086.0,23992.0,686.0,422042.0,22941.0,97.0,11686.0
2014-05-30,Friday,12.914342534632734,6438949.13,11.864434779282067,14.218257155024812,498589,2.9564878085958575,1.5322137471945831,1.6883926440414851,841814,5.923876917513643,277.0,10813.0,6.0,452172.0,23240.0,5.0,11910.0,2557.0,25862.0,784.0,431377.0,25269.0,116.0,11634.0
2014-05-31,Saturday,12.409602332665616,6281765.52,10.89586801387009,12.83138987334437,506202,2.9736714789747967,1.3521338912133891,1.7621265818783807,891992,5.4220275095193955,418.0,20200.0,3.0,450756.0,22374.0,2.0,12308.0,3455.0,34757.0,628.0,428587.0,25816.0,84.0,12044.0
2014-06-01,Sunday,13.785898297166616,5901880.92,11.166714797085401,14.075050648976509,428110,3.457543131438182,1.5394319450608487,1.75010628109598,749238,5.362841307805121,381.0,19882.0,2.0,367529.0,29346.0,2.0,10813.0,3142.0,33741.0,983.0,349131.0,29464.0,92.0,10600.0
2014-06-02,Monday,12.93269005295231,5473256.69,12.108931254967322,13.459938935109594,423211,3.1121250392830055,1.5660105479299924,1.655309053876199,700545,5.710794197948607,235.0,7288.0,4.0,377811.0,27454.0,2.0,10266.0,2043.0,19666.0,784.0,367140.0,22714.0,66.0,9948.0
2014-06-03,Tuesday,12.632834440919366,5761797.89,12.288182673481455,13.815228814630807,456097,2.875281705426697,1.5523457729386512,1.6666717825374866,760164,6.043268339988541,210.0,7537.0,3.0,413639.0,23360.0,2.0,11200.0,2029.0,20820.0,605.0,399606.0,21163.0,76.0,10874.0
2014-06-04,Wednesday,12.788113441462572,6106515.99,12.588754393812698,13.911003214558706,477515,2.9141879940944264,1.6098641927478718,1.6610535794687078,793178,5.978497817076872,236.0,8704.0,4.0,433327.0,23915.0,3.0,11179.0,2109.0,23204.0,634.0,416831.0,22890.0,96.0,10851.0
2014-06-05,Thursday,13.051217217632797,6475870.42,12.513557984379805,14.512321581762862,496189,2.9655871250672625,1.6331716341958409,1.6709983494192737,829131,5.999104274818305,249.0,9446.0,4.0,448992.0,25446.0,3.0,11945.0,2254.0,24718.0,758.0,430831.0,24944.0,109.0,11510.0
2014-06-06,Friday,13.285258034995689,6503744.93,11.748617423100571,14.970820617470064,489546,3.013645377553897,1.560834140203372,1.6967067446164406,830616,5.98773831714149,284.0,10493.0,3.0,441258.0,24166.0,3.0,13184.0,2445.0,25138.0,854.0,421452.0,25764.0,95.0,12794.0
2014-06-07,Saturday,12.29227703227282,6127319.04,10.62222394086403,12.785981542148727,498469,2.9383680830703613,1.305713193799414,1.772100170722753,883337,5.482974766463257,396.0,17541.0,4.0,447498.0,19977.0,6.0,12860.0,3171.0,32213.0,573.0,425497.0,23379.0,90.0,12503.0
2014-06-08,Sunday,13.276523261397596,5695548.82,11.022736347996046,12.797883808786757,428994,3.4190086108430418,1.463436155284223,1.7591085190002658,754647,5.112224385884025,450.0,16217.0,8.0,374461.0,27392.0,4.0,10276.0,3147.0,30706.0,1020.0,354330.0,28700.0,110.0,9958.0
2014-06-09,Monday,13.082819087579333,5693564.37,12.21146710246116,13.980622779725824,435194,3.1030150461633204,1.5976041489542594,1.6693267829979275,726481,5.855407946293964,227.0,7794.0,1.0,387936.0,28294.0,4.0,10827.0,1911.0,20850.0,851.0,377646.0,22492.0,82.0,10466.0
2014-06-10,Tuesday,12.782989422429333,5864848.33,12.389618266564788,14.004191468632369,458801,2.897744446938869,1.5837635924943494,1.6594602016996476,761362,6.026163423293143,172.0,7536.0,5.0,417284.0,23194.0,1.0,10445.0,1816.0,21249.0,729.0,403692.0,20213.0,78.0,10066.0
2014-06-11,Wednesday,13.067794595006639,6171488.15,12.557195787534647,14.754152382727002,472267,2.9123866372200475,1.640948552407854,1.670847211429128,789086,6.132783664218293,200.0,8335.0,7.0,429688.0,22791.0,5.0,11118.0,1984.0,22715.0,775.0,413042.0,21969.0,81.0,10756.0
2014-06-12,Thursday,13.129435870413342,6478260.6,12.565004100020305,14.629744974649466,493415,3.001755317531895,1.6497141554269732,1.6679488868396786,822991,5.9668342812204935,235.0,9705.0,4.0,446812.0,25059.0,3.0,11452.0,2070.0,25164.0,913.0,428537.0,24566.0,112.0,11007.0
2014-06-13,Friday,12.925380450729481,6343259.71,12.192598685195565,14.371911626864454,490760,2.963924260330915,1.575939766892167,1.690341511125601,829552,5.958087300395082,265.0,13336.0,8.0,440345.0,24053.0,3.0,12605.0,2280.0,28080.0,1013.0,419945.0,26224.0,90.0,12084.0
2014-06-14,Saturday,12.358603936422499,5951335.16,10.915202597999874,12.473820589175876,481554,3.0078706230246244,1.3489666579449036,1.7611607420974595,848094,5.350461381203979,379.0,17629.0,4.0,428824.0,22887.0,1.0,11663.0,2971.0,32086.0,671.0,407777.0,25793.0,117.0,11209.0
